domain,privacy_url,status,screenshot_file,title,text_length,error
takamul.net.sa,https://takamul.net.sa/,success,takamul_net_sa.png,Takamul Smart Technology,5633,
talalstore.sa,https://talalstore.sa/page/208564/%D8%A7%D9%84%D8%B4%D8%B1%D9%88%D8%B7-%D9%88-%D8%A7%D9%84%D8%A3%D8%AD%D9%83%D8%A7%D9%85-%D9%88-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9,success,talalstore_sa.png,الشروط و الأحكام و الخصوصية | Talal Store,4575,
talatschool.edu.sa,https://talatschool.edu.sa/ar/privacy,success,talatschool_edu_sa.png,سياسة الخصوصية - مدارس تالات,1554,
talemia.sa,https://www.talemia.sa/pages/view/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9,success,talemia_sa.png,شركة التعليمية - عن الشركة,9523,
talemyah.org.sa,https://talemyah.org.sa/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9/,success,talemyah_org_sa.png,سياسة الخصوصية - جمعية تعليم التعاونية,2618,
tamawal.sa,https://www.tamawal.sa/data-protection,success,tamawal_sa.png,حماية البيانات والخصوصية | تموّل®,933,
tameer.com.sa,https://tameer.com.sa/category/%D8%B3%D9%88%D8%A7%D8%AA%D8%B1-%D8%A7%D9%84%D8%AD%D9%84-%D8%A7%D9%84%D9%85%D8%AB%D8%A7%D9%84%D9%8A-%D9%84%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%AC%D9%85%D8%A7%D9%84-%D9%81/,success,tameer_com_sa.png,سواتر: الحل المثالي للخصوصية والجمال في المساحات الخارجية,8799,
tamimigroup.com.sa,https://tamimigroup.com.sa/privacy-policy/,failed,,,0,HTTP 403
tamkeenjubail.org.sa,https://tamkeenjubail.org.sa/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9-%D8%A7%D9%84%D8%A8%D9%8A%D8%A7%D9%86%D8%A7%D8%AA-2/,success,tamkeenjubail_org_sa.png,سياسة خصوصية البيانات – جمعية تمكين التعاونية للاستشارات والتدريب,509,
tamkiin.org.sa,https://tamkiin.org.sa/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9-%D8%A7%D9%84%D8%A8%D9%8A%D8%A7%D9%86%D8%A7%D8%AA/,success,tamkiin_org_sa.png,سياسة خصوصية البيانات – تمكين,4276,
tank.sa,https://www.tank.sa/privacy-policy,success,tank_sa.png,Privacy Policy,259,
tap.com.sa,https://www.tap.company/en/privacy,success,tap_com_sa.png,Tap Payments Privacy,17399,
taqat.edu.sa,https://taqat.edu.sa/pages/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9,success,taqat_edu_sa.png,سياسة الخصوصية | معهد طاقات المعتمد للتدريب,2710,
taqniaspace.com.sa,https://www.taqniaspace.com.sa/privacy-policy/,success,taqniaspace_com_sa.png,Privacy Policy – Taqnia Space,3901,
taqniyat.com.sa,https://www.taqniyat.com.sa/privacy-policy/,success,taqniyat_com_sa.png,Privacy Policy - Taqniyat,19000,
taqnyat.sa,https://taqnyat.sa/ar/privacy/,success,taqnyat_sa.png,الخصوصية,17976,
taqyees.sa,https://taqyees.sa/en/privacy-policy,success,taqyees_sa.png,Privacy policy | Taqyees,11796,
tarana.sa,https://www.tarana.sa/dataprotection.php,success,tarana_sa.png,ترانا | حماية البيانات,3869,
tard.sa,https://tard.sa/privacy-policy/,success,tard_sa.png,Privacy Policy - طرد,13021,
tarshid.com.sa,https://www.tarshid.com.sa/ar/privacy-policy,success,tarshid_com_sa.png,نطاق آمن للتصفح والاستخدام | ترشيد,14145,
tarteeb.edu.sa,https://www.tarteeb.edu.sa/ar/privacy-policy,success,tarteeb_edu_sa.png,سياسة الخصوصية,0,
tascoutsourcing.sa,https://tascoutsourcing.sa/en/privacy-policy,success,tascoutsourcing_sa.png,Privacy Policy,9214,
taseel.org.sa,https://taseel.org.sa/p33/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9,success,taseel_org_sa.png,سياسة الخصوصية - جمعية تأصيل التعليمية,5280,
tashirah.com.sa,https://tashirah.com.sa/ar/privacy-policy,success,tashirah_com_sa.png,Privacy Policy,9995,
tatweer.com.sa,https://tatweer.com.sa/privacy-policy/,success,tatweer_com_sa.png,Privacy Policy | Tatweer,2446,
tavv.sa,http://tavv.sa/pages/privacy-policy-tavv-business,success,tavv_sa.png,تاف | مساعد ذكاء اصطناعي لردود واتساب وخدمة العملاء,5761,
tawal.com.sa,https://www.tawal.com.sa/en/privacy-notice,success,tawal_com_sa.png,TAWAL,16716,
tawkelat.sa,https://www.tawkelat.sa/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9/,success,tawkelat_sa.png,سياسة الخصوصية - شركة توكيلات للتمويل,797,
taxiat.com.sa,https://taxiat.com.sa/privacy-policy/,success,taxiat_com_sa.png,سياسة الخصوصية – Taxiat | تكسيات,14295,
tayar.com.sa,https://tayar.com.sa/,success,tayar_com_sa.png,الرئيسية | Tayyar Electronic Store - Mohammed Ahmed Bafil Al-Amoudi Company,2683,
tayseer.gov.sa,https://ncc.gov.sa/ar/Aboutus/Pages/Data-Protection.aspx,success,tayseer_gov_sa.png,الخصوصية وحماية البيانات,4236,
tazamun.com.sa,https://www.tazamun.com.sa/privacy-policy,success,tazamun_com_sa.png,Privacy Policy,6801,
tazayud.sa,https://www.tazayud.sa/privacy-policy,success,tazayud_sa.png,Privacy Policy - Tazayud,7903,
tbyan.org.sa,https://www.tbyan.org.sa/governance/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9-%D8%A7%D9%84%D8%A8%D9%8A%D8%A7%D9%86%D8%A7%D8%AA/?year=2021,success,tbyan_org_sa.png,سياسة خصوصية البيانات | جمعية تبيان لتحفيظ القرآن الكريم بمحافظة العقيق,1270,
tco.sa,https://tco.sa/privacy.html,success,tco_sa.png,Albinayat Typical Contracting LLC,3438,
tcoa.org.sa,https://tcoa.org.sa/privacy-policy/,success,tcoa_org_sa.png,سياسة الخصوصية – Owners Association,3528,
tdf.gov.sa,https://tdf.gov.sa/ar/privacy-policy,success,tdf_gov_sa.png,إشعار الخصوصية,8805,
tdi.edu.sa,https://tdi.edu.sa/privacy,success,tdi_edu_sa.png,سياسة الخصوصية,1525,
teamone.com.sa,https://teamone.com.sa/privacy-policy/,success,teamone_com_sa.png,Privacy Policy - teamone,3908,
techcon.sa,https://techcon.sa/ar/privacy-policy,success,techcon_sa.png,Privacy Policy | TECHCON,4348,
technopanel.com.sa,https://technopanel.com.sa/privacy-policy/,success,technopanel_com_sa.png,سياسه الخصوصيه - Technopanel - تكنوبانل,7676,
techstore.com.sa,https://techstore.com.sa/%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9,success,techstore_com_sa.png,الخصوصية,3088,
techtrack.sa,https://www.techtrack.sa/ar/privacy,success,techtrack_sa.png,سياسة الخصوصية :: ملاحظة قانونية,324,
techvalley.sa,https://techvalley.sa/privacy-policy/,success,techvalley_sa.png,Privacy Policy – Tech Valley,4344,
tefal.sa,https://www.tefal.sa/ar/privacy-policy,success,tefal_sa.png,,10626,
teleworks.sa,https://teleworks.sa/ar/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9/,success,teleworks_sa.png,سياسة الخصوصية – Telework,8604,
terra-drone.com.sa,https://terra-drone.com.sa/privacy-statement/,success,terra-drone_com_sa.png,Privacy Statement - Terra Drone Arabia,3416,
tfix.sa,https://tfix.sa/privacy,success,tfix_sa.png,FixGo - منصة صيانة الجوالات المتنقلة,1505,
tga.gov.sa,https://www.tga.gov.sa/ar/PrivacyPolicy,success,tga_gov_sa.png,سياسة الخصوصية | الهيئة العامة للنقل,17106,
tha.org.sa,https://tha.org.sa/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9/,success,tha_org_sa.png,سياسة الخصوصية,309,
thageefberr.org.sa,https://thageefberr.org.sa/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%A7%D8%AD%D8%AA%D9%81%D8%A7%D8%B8-%D8%A8%D8%A7%D9%84%D8%B3%D8%AC%D9%84%D8%A7%D8%AA-%D9%88%D8%A7%D9%84%D9%88%D8%AB%D8%A7%D8%A6%D9%82/,success,thageefberr_org_sa.png,سياسة الخصوصية والاحتفاظ بالوثائق وإتلافها – جمعية البر الخيرية بمركز ثقيف,4682,
thakher.com.sa,https://thakher.com.sa/en/privacy-policy/,success,thakher_com_sa.png,Privacy Policy | Thakher Development,5137,
thehorizon.com.sa,https://thehorizon.com.sa/privacy-policy/,success,thehorizon_com_sa.png,Darth Vader Coffee Mugs Wall Decal Life Is Like A Box Of Chocolates - Forrest Gump - Wall Decal QUOTE WALL STICKERS English Star Wars Coffee Mug,5762,
themar.com.sa,https://www.themar.sa/pages/policy,success,themar_com_sa.png,سياسة الخصوصية - ثمار,27057,
themar.sa,https://www.themar.sa/pages/policy,success,themar_sa.png,سياسة الخصوصية - ثمار,27057,
theplanet.com.sa,https://theplanet.com.sa/privacy.html,success,theplanet_com_sa.png,Privacy Policy | The Planet ERP Solutions,6283,
therig.com.sa,https://bitly.com/pages/privacy,success,therig_com_sa.png,Privacy Policy - Bitly,5628,
thg.sa,https://thg.sa/privacy-policy/,success,thg_sa.png,Privacy Policy - Tasheel,2126,
thriftplan.com.sa,https://thriftplan.sa/privacy-policy/,success,thriftplan_com_sa.png,Thriftplan - Privacy Policy,19623,
thriftplan.sa,https://thriftplan.sa/privacy-policy/,success,thriftplan_sa.png,Thriftplan - Privacy Policy,19623,
thtc.sa,https://thtc.sa/Privacy,success,thtc_sa.png,,839,
ti.sa,https://ti.sa/privacy/,success,ti_sa.png,Privacy - شركة تكتيك للاستثمار,11450,
tire.sa,https://tire.sa/,success,tire_sa.png,Tire.SA - منصة الإطارات المتكاملة,596,
tis.edu.sa,https://www.tis.edu.sa/privacy-policy,success,tis_edu_sa.png,Privacy Policy - Thamer International Schools,10472,
tmken.sa,https://tmken.sa/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9/,success,tmken_sa.png,سياسة الخصوصية – التمكين الشخصي للاستشارات,3406,
tms.com.sa,https://takamolmobility.com.sa/ar,success,tms_com_sa.png,تكامل لخدمات النقل,2864,
tmt.sa,http://tmt.sa/privacy/,success,tmt_sa.png,Privacy Policy - سياسة الخصوصية,1798,
tng.com.sa,https://tng.com.sa/data-privacy/,success,tng_com_sa.png,PDPL Compliance & Data Privacy Services in Saudi Arabia | TNG,9108,
tng.sa,https://tng.com.sa/data-privacy/,success,tng_sa.png,PDPL Compliance & Data Privacy Services in Saudi Arabia | TNG,9108,
toptraining.sa,https://www.toptraining.sa/home/privacy_policy,success,toptraining_sa.png,سياسة الخصوصية | قمة المهنة للتدريب,2667,
toptrip.com.sa,https://toptrip.com.sa/privacy,success,toptrip_com_sa.png,سياسة الخصوصية,953,
tpc.sa,https://tpc.sa/ar/privacy,success,tpc_sa.png,Privacy Policy | Technical Planning Contracting Co.,1044,
tpf.sa,https://www.tpf.sa/privacy,success,tpf_sa.png,الخصوصية - المصنع الحراري للأنابيب - TPF,303,
tqnee.com.sa,https://www.tqnee.com.sa/,success,tqnee_com_sa.png,تقني - تصميم مواقع الإنترنت - استضافة مواقع -تطبيقات الجوال - تصميم المتاجر الإلكترونية,3970,
tray.sa,https://tray.sa/privacy-policy?lang=ar,success,tray_sa.png,سياسة حماية البيانات الشخصية - تراي,8992,
tree.com.sa,https://tree.com.sa/ar/privacy-policy/,success,tree_com_sa.png,إشعار الخصوصية​ - شركة تري الرقمية لوكالة التأمين,4556,
trk.sa,https://trk.sa/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9,success,trk_sa.png,سياسة الخصوصية | متجر TRK,6116,
trueidea.sa,https://trueidea.sa/privacy-policy,success,trueidea_sa.png,منصة تروايديا - سياسة الخصوصية,1205,
ts.com.sa,https://ts.com.sa/privacy-policy/,failed,,,0,HTTP 403
tsd.com.sa,https://tsd.com.sa/privacy-policy/,success,tsd_com_sa.png,سياسة الخصوصية – tsd,10776,
tse.sa,https://www.tse.sa/privacy-policy/,success,tse_sa.png,Privacy Policy – TSE,3973,
tshabab.sa,https://www.tshabab.sa/privacy-policy/,success,tshabab_sa.png,سياسة الخصوصية | جمعية طاقات الشباب,3434,
ttco.sa,https://ttco.sa/index.php/ar/privacy-policy,success,ttco_sa.png,TTCO - سياسة الخصوصية,4434,
turbo.com.sa,https://turbo.com.sa/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9/,success,turbo_com_sa.png,سياسة الخصوصية - تيربو - لتنظيم المعارض و المؤتمرات والتسويق الرقمي,3955,
tuwaiq.edu.sa,https://tuwaiq.edu.sa/privacy,success,tuwaiq_edu_sa.png,أكاديمية طويق,367,
twc.sa,https://twc.sa/privacy/,success,twc_sa.png,شروط الخصوصية - جمعية طيبة للتمكين الاجتماعي,3981,
twilight.sa,https://twilight.sa/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9/,success,twilight_sa.png,سياسة الخصوصية - الغسق للتسويق,1063,
tyara.sa,https://tyara.sa/privacy-policy/,success,tyara_sa.png,سياسة الخصوصية – TYARA – طيارة,2094,
ua.sa,https://ua.sa/Privacy,success,ua_sa.png,ضمان المتحدة,2164,
uc.sa,https://uc.sa/privacy-policy/,success,uc_sa.png,Privacy Policy - UC CONSULTING,3995,
uci.com.sa,https://uci.com.sa/privacy-policy/,success,uci_com_sa.png,Privacy Policy – Your Data Security & Confidentiality,3613,
udg.com.sa,https://udg.com.sa/privacy-policy/,success,udg_com_sa.png,Privacy Policy - Urban Design Group,4757,
ufc.net.sa,https://ufc.net.sa/privacy-policy.php,success,ufc_net_sa.png,سياسة الخصوصية والأمان للمستخدم,3183,
ufmc.com.sa,https://www.ufmc.com.sa/privacy-policy,success,ufmc_com_sa.png,UFMC | سياسة الخصوصية,2094,
ufree.sa,https://ufree.sa/privacy/policy,success,ufree_sa.png,Ufree,2349,
uhc.com.sa,https://www.uhc.com.sa/,success,uhc_com_sa.png,Unique Hospitality Co.,2391,
uic.com.sa,https://www.uic.com.sa/privacy-policy,success,uic_com_sa.png,Privacy Policy,3091,
ulm.com.sa,https://ulm.com.sa/details.php?m=topic&id=324834,success,ulm_com_sa.png,United Life Medical Corporation,4125,
umb.sa,https://umb.sa/privacy/,success,umb_sa.png,Privacy - umb.sa,11450,
ummalhamam.org.sa,https://www.ummalhamam.org.sa/privacy-policy/,success,ummalhamam_org_sa.png,سياسة الخصوصية | جمعية أم الحمام الخيرية,4050,
unimed.com.sa,https://unimed.com.sa/legal/privacy-policy/,success,unimed_com_sa.png,Privacy Policy - unimed.v2,1625,
unitedwires.com.sa,https://unitedwires.com.sa/privacy/,success,unitedwires_com_sa.png,سياسة الخصوصية - شركة إتحاد مصانع الأسلاك,4714,
uoh.edu.sa,https://www.uoh.edu.sa/Ar/Pages/Home.aspx,success,uoh_edu_sa.png,جامعة حائل,5381,
uom.edu.sa,https://uom.edu.sa/privacy,success,uom_edu_sa.png,جامعة المستقبل,10808,
uow.edu.sa,https://www.uow.edu.au/privacy/,success,uow_edu_sa.png,Privacy - University of Wollongong – UOW,4056,
ureem.sa,https://www.ureem.sa/ar/privacy,success,ureem_sa.png,Ureem,13808,
urpay.com.sa,https://www.urpay.com.sa/ar/privacy,success,urpay_com_sa.png,neoleap,20148,
urpay.sa,https://urpay.sa/ar/privacy,success,urpay_sa.png,neoleap,20148,
usc.net.sa,https://usc.net.sa/privacy-policy/,success,usc_net_sa.png,Privacy Policy – Ultimate Solutions,3935,
usg.com.sa,https://usg.com.sa/privacy-policy/,success,usg_com_sa.png,Privacy Policy - TAZEZ USG Advance Industrial Co.,4976,
usl.sa,https://usl.sa/?page_id=1648,success,usl_sa.png,Privacy Policy - Utility Services Co.,2267,
utq.org.sa,https://donate.utq.org.sa/00001,success,utq_org_sa.png,سياسة الخصوصية - جمعية تحفيظ القرآن الكريم بمحافظة عنيزة,1536,
uz.org.sa,https://www.uz.org.sa/privacy-policy/,success,uz_org_sa.png,سياسة الخصوصية | الجمعية الخيرية لتيسير الزواج والرعاية الأسرية بعنيزة تآلف,3483,
v-kool.com.sa,https://v-kool.com.sa/privacy-policy.php,success,v-kool_com_sa.png,ڤي - كول,1997,
vandi.com.sa,https://vandi.com.sa/privacy-policy,success,vandi_com_sa.png,Privacy Policy | Vandi | Vision & Innovation | Information Technology,3955,
vape.com.sa,https://www.vape.com.sa/privacy-policy,success,vape_com_sa.png,Privacy Policy,797,
variety.sa,https://variety.sa/ar/privacy-policy,success,variety_sa.png,Privacy Policy | Varietyit,4980,
vat.sa,https://vat.sa/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%AE%D8%B5%D9%88%D8%B5%D9%8A%D8%A9/,success,vat_sa.png,منصة فات الإلكترونية الشروط والأحكام وسياسة الخصوصية - منصة فات الإلكترونية,13255,
vcm.com.sa,https://vcm.sa/en/,success,vcm_com_sa.png,VCM | Voluntary Carbon Market,4278,
vcm.sa,https://vcm.sa/en/privacy-policy/,success,vcm_sa.png,VCM | Privacy Policy,15659,
veolia.sa,https://www.near-middle-east.veolia.com/privacy-policy,success,veolia_sa.png,Privacy Policy,13130,
victoriassecret.com.sa,https://www.victoriassecret.com.sa/en/privacy-policy,success,victoriassecret_com_sa.png,Privacy Policy | Victoria's Secret Saudi Arabia,11685,
villacapital.sa,https://www.villacapital.sa/ar/privacy,success,villacapital_sa.png,سياسة الخصوصية | فيلا المالية,8913,
